FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
James,McCarthy,MID,EVE,4800000,1,10,0.158730158730159,3.30687830687831E-08,2.08333333333333E-06,0,11514,2,8,0,0,0,0,0,2.1,17,-2,0,10,2,0.1,0,0.4,0,0,0,0,0,0.2,2319,0,365,0,0,473,24,0,0,49,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,1,34,0.53968253968254,1.10139293812763E-07,6.93877551020408E-06,0,12286,5,15,0,0,0,1,0,6.9,51,-1,0,34,1,0.2,0,0.8,1,0,2,0,2,0.2,9121,0,336,0,0,794,16,0,0,150,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,McGee,GLK,TOT,4000000,0,0,0,0,0,0,2794,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3016,0,0,0,0,0,12,0,0,0,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan,McGregor,GLK,HUL,4400000,0,0,0,0,0,0,904,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,5,0,0,0,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum,McManaman,MID,WBA,4300000,0,0,0,0,0,0,7828,0,0,0,0,0,0,0,0,80,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4266,0,27,0,0,0,2,0,0,0,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,McNair,DEF,SUN,4200000,0,12,0.19047619047619,4.53514739229025E-08,2.85714285714286E-06,0,14477,0,9,0,0,0,0,0,2.9,54,-3,0,12,3,0,0,0,0,0,1,0,0,0.2,4749,1,28,0,0,353,9,0,0,58,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4300000,0,18,0.285714285714286,6.64451827242525E-08,4.18604651162791E-06,0,3609,0,8,0,0,0,0,0,4.2,104,-2,0,18,2,0.2,0,0.8,0,0,1,0,1,0.1,5592,0,0,0,0,480,22,0,0,109,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4600000,7,60,2.9,6.30434782608696E-07,1.30434782608696E-05,0,47375,3,31,0,0,0,1,0,13,1797,1,-1,60,-1,1,0,4.6,2,0,5,0,2,2.3,112954,1,0,0,0,1890,11483,1,0,378,Arsenal,Leicester,Watford,Chelsea,Hull City,2.5,3.1,1.7,3.3,2,1.9,2.2,1.4,3.7,3.8,1.9,1.5,2.7,2.2,3.7,1.9,4.4
Nampalys,Mendy,MID,LEI,4400000,2,5,0.0793650793650794,1.8037518037518E-08,1.13636363636364E-06,0,29941,1,3,0,0,0,0,0,1.1,56,-1,0,5,1,0.3,0,1.3,0,0,1,0,0,0.3,3228,0,0,0,0,224,61,0,0,22,Southampton,Burnley,Man Utd,Swansea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Per,Mertesacker,DEF,ARS,4800000,0,0,0,0,0,0,4981,0,0,0,0,0,0,0,0,40,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1041,0,265,0,0,0,17,0,0,0,Burnley,Watford,Chelsea,Hull City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Meyler,MID,HUL,4400000,0,26,0.412698412698413,9.37950937950938E-08,5.90909090909091E-06,0,16121,1,19,0,0,0,1,0,5.9,167,-1,0,26,1,0.1,0,0.3,0,0,1,0,0,0.2,14814,0,0,0,0,758,12,0,0,146,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Matt,Miazga,DEF,CHE,4400000,0,0,0,0,0,0,3785,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,428,0,18,0,0,0,4,0,0,0,Hull City,Liverpool,Arsenal,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Mignolet,GLK,LIV,4700000,2,42,3.8,8.08510638297872E-07,8.93617021276596E-06,0,115134,0,12,0,22,0,0,0,8.9,779,-3,0,42,3,0.8,0,3.8,2,0,3,0,0,2.4,100932,0,340,1,0,990,2324,0,0,197,Swansea,Chelsea,Hull City,Tottenham,Leicester,4.5,4.5,3.8,5,2.6,5.4,5.3,3.6,4.7,5.5,4.2,3.7,5,3.5,5.7,4.4,4.7
,Mika,GLK,SUN,4400000,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,1,0,0,0,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Obi,Mikel,MID,CHE,4400000,0,0,0,0,0,0,5053,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1906,0,209,0,0,0,5,0,0,0,Hull City,Liverpool,Arsenal,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Milner,MID,LIV,6400000,10,90,4.7,7.34375E-07,1.40625E-05,0,412331,2,18,0,0,0,6,0,14.1,2751,-1,0,90,1,0.7,0,4.2,13,0,6,0,2,4.8,528762,0,508,0,3,1646,7530,0,0,425,Swansea,Chelsea,Hull City,Tottenham,Leicester,5.6,4.7,4.2,5.1,4.7,4.2,7,3.5,5.9,5.9,4.2,4.1,5.3,4.8,5.8,3.5,5.9
Tyrone,Mings,DEF,BOU,4500000,-1,0,0,0,0,0,1252,0,3,0,0,0,0,0,0,46,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,1021,1,1,0,0,91,92,0,0,13,Watford,Crystal Palace,Everton,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Mirallas,MID,EVE,6000000,14,70,3.5,5.83333333333333E-07,1.16666666666667E-05,0,220324,1,14,0,0,0,3,0,11.7,1126,-5,0,70,5,1,0,6.2,5,0,6,0,4,2.1,238164,0,245,0,1,1192,11142,0,0,229,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,2.6,2.5,4,2.9,5,1.8,3.8,3.9,1.8,2.7,4.6,4.9,2.1,3,2.9,4.4,1.8
Henrikh,Mkhitaryan,MID,MUN,9000000,2,28,0.444444444444444,4.93827160493827E-08,3.11111111111111E-06,0,291118,1,5,0,0,0,2,0,3.1,3129,-5,0,28,5,0.3,0,2.6,0,0,3,0,0,2.5,113365,0,0,0,0,574,1343,0,0,121,Stoke,Hull City,Leicester,Watford,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Nacho,Monreal,DEF,ARS,5900000,6,62,3.1,5.25423728813559E-07,1.05084745762712E-05,0,192780,2,21,0,0,0,0,0,10.5,1231,-1,0,62,1,0.5,0,2.8,4,0,6,0,1,4.1,113302,0,511,0,0,1713,2048,0,0,374,Burnley,Watford,Chelsea,Hull City,Southampton,3.8,3.5,2.6,3.6,3.4,3.3,2.9,2.9,3.3,4.4,3.4,2.9,3.2,2.5,2.5,3.4,3.4
Jefferson,Montero,MID,SWA,5000000,0,16,0.253968253968254,5.07936507936508E-08,3.2E-06,0,8309,0,9,0,0,0,0,0,3.2,21,-5,0,16,5,0.1,0,0.3,0,0,0,0,1,0.1,2324,0,202,0,0,347,2,0,0,70,Liverpool,Southampton,Man City,Leicester,Chelsea,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,10,0.158730158730159,3.60750360750361E-08,2.27272727272727E-06,0,144704,1,6,0,0,0,0,0,2.3,285,-6,0,10,6,0.1,0,0.4,1,0,0,0,1,1.6,16256,0,394,0,0,257,111,0,0,59,Swansea,Chelsea,Hull City,Tottenham,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4800000,1,55,2.6,5.41666666666667E-07,1.14583333333333E-05,0,701236,2,34,0,0,0,1,0,11.5,6399,-2,0,55,2,0.7,0,3.3,0,0,5,0,1,14.1,284451,0,549,0,0,1890,987,0,0,304,Southampton,Burnley,Man Utd,Swansea,Liverpool,2.3,1.4,2.1,2,3.4,3,2.5,2.7,3.1,2.6,1.6,2.3,3,2,2.9,1.9,3.4
James,Morrison,MID,WBA,4600000,2,44,0.698412698412698,1.51828847481021E-07,9.56521739130435E-06,0,18759,2,11,0,0,0,3,0,9.6,561,-4,0,44,4,0.5,0,2.2,2,0,2,0,1,0.4,29997,0,266,0,0,827,448,0,0,169,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3
Victor,Moses,MID,CHE,5700000,3,65,3.3,5.78947368421053E-07,1.14035087719298E-05,0,150934,3,6,0,0,0,3,0,11.4,4553,2,0,65,-2,0.4,0,2.3,4,0,11,0,1,2.8,248373,0,127,0,1,1336,1698,0,0,269,Hull City,Liverpool,Arsenal,Burnley,Swansea,3.4,1.6,2.3,2.4,3.2,2.1,3.9,2.5,3,2.8,2.2,2.7,3.4,2.3,3.5,2.5,4.5
Lys,Mousset,FWD,BOU,5200000,0,2,0.0317460317460317,6.1050061050061E-09,3.84615384615385E-07,0,3108,0,1,0,0,0,0,0,0.4,28,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,1283,0,0,0,0,25,17,0,0,1,Watford,Crystal Palace,Everton,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,Muniesa,DEF,STK,4100000,0,23,0.365079365079365,8.9043747580333E-08,5.60975609756098E-06,0,29192,1,3,0,0,0,1,0,5.6,1133,-4,0,23,4,0,0,0,3,0,2,0,0,0.8,50274,0,111,0,1,289,1392,0,0,88,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ahmed,Musa,FWD,LEI,6900000,2,33,0.523809523809524,7.59144237405107E-08,4.78260869565217E-06,0,408159,1,14,0,0,0,2,0,4.8,519,-6,0,33,6,0.1,0,0.8,5,0,1,0,0,3.2,76745,0,0,0,0,606,248,0,0,109,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Shkodran,Mustafi,DEF,ARS,5800000,6,42,3,5.17241379310345E-07,7.24137931034483E-06,0,87319,4,12,0,0,0,0,0,7.2,377,-2,0,42,2,0.2,0,1.2,2,0,4,0,1,1,103349,0,0,0,0,1194,2094,0,0,262,Burnley,Watford,Chelsea,Hull City,Southampton,3.7,3.3,2.5,3.5,3.2,3.2,2.8,2.8,3.2,4.3,3.2,2.8,3,2.4,2.3,3.2,3.2
Jordon,Mutch,MID,CRY,4200000,0,4,0.0634920634920635,1.51171579743008E-08,9.52380952380952E-07,0,11377,0,1,0,0,0,0,0,1,581,-3,0,4,3,0.2,0,0.8,0,0,0,0,0,0.5,19233,0,54,0,0,53,547,0,0,17,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boaz,Myhill,GLK,WBA,4200000,0,0,0,0,0,0,34545,0,0,0,0,0,0,0,0,102,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,2827,0,218,0,0,0,40,0,0,0,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samir,Nasri,MID,MCI,6400000,0,1,1,1.5625E-07,1.5625E-07,0,12538,0,0,0,0,0,0,0,0.2,37,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,1112,0,164,0,0,16,14,0,0,0,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Naughton,DEF,SWA,4300000,-2,24,1.5,3.48837209302326E-07,5.58139534883721E-06,0,47094,3,34,0,0,0,0,0,5.6,430,-2,0,24,2,0.1,0,0.3,3,0,2,0,0,0.9,34008,1,239,0,0,1385,194,0,0,251,Liverpool,Southampton,Man City,Leicester,Chelsea,1.1,1.5,0.9,0.9,0.8,1.3,1,1,1,1.2,1.4,0.9,1.2,0.8,1,0.8,1.1
Jesus,Navas,MID,MCI,6100000,0,24,0.380952380952381,6.24512099921936E-08,3.9344262295082E-06,0,37539,1,10,0,0,0,0,0,3.9,199,-4,0,24,4,0.1,0,0.6,0,0,1,0,2,0.6,14425,0,408,0,0,510,52,0,0,106,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Wilfred,Ndidi,MID,LEI,5000000,2,2,0.0317460317460317,6.34920634920635E-09,4E-07,0,84,0,3,0,0,0,0,0,0.4,33,0,0,2,0,0.4,0,2,0,0,0,0,0,0,583,0,0,0,0,90,84,0,0,18,Southampton,Burnley,Man Utd,Swansea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Didier,Ndong,MID,SUN,4800000,0,32,2,4.16666666666667E-07,6.66666666666667E-06,0,1061,4,27,0,0,0,0,0,6.7,22,-2,0,32,2,0.5,0,2.5,1,0,2,0,1,0,1220,0,0,0,0,1306,8,0,0,197,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0,1.4,1,1.7,1,1.3,1.1,2.3,1.2,1.1,1.5,1.4,1,1.7,1,1.6,1
Alvaro,Negredo,FWD,MID,6400000,2,78,3.9,6.09375E-07,1.21875E-05,0,1336144,3,20,0,0,0,5,0,12.2,16398,-1,0,78,1,0.4,0,2.5,11,0,7,0,4,15.5,1423522,0,0,0,3,1682,8331,0,0,238,West Ham,West Brom,Tottenham,Everton,Crystal Palace,5.2,4.8,3.2,4.5,4.8,3.9,5.3,4.1,5,4.8,5.6,4.3,3.6,4.9,2.9,4.9,4
Julien,Ngoy,FWD,STK,4500000,1,2,0.0317460317460317,7.05467372134039E-09,4.44444444444444E-07,0,3554,0,0,0,0,0,0,0,0.4,41,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,4907,0,0,0,0,7,46,0,0,6,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oumar,Niasse,FWD,HUL,5600000,1,1,0.0158730158730159,2.83446712018141E-09,1.78571428571429E-07,0,2620,0,0,0,0,0,0,0,0.2,36,-4,0,1,4,0,0,0.2,0,0,0,0,0,0.1,1729,0,19,0,0,8,68,0,0,3,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,N'Jie,FWD,TOT,5900000,0,0,0,0,0,0,1886,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,410,0,38,0,0,0,5,0,0,0,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0793650793650794,1.1671335200747E-08,7.35294117647059E-07,0,496,0,0,0,0,0,0,0,0.7,8,-2,0,5,2,0,0,0,0,0,0,0,0,0,487,0,0,0,0,40,5,0,0,15,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,6200000,2,47,2.5,4.03225806451613E-07,7.58064516129032E-06,0,122774,6,25,0,0,0,2,0,7.6,341,-3,0,47,3,0.2,1,1.3,3,0,6,0,0,1.4,19201,0,581,0,1,1562,88,0,0,253,Middlesbrough,Man City,Southampton,West Brom,Watford,1.7,1.8,1.4,2.2,1.8,1.7,1.3,2.8,1.5,1.2,2.2,2.1,2.3,1.5,1.9,1.6,1.4
,Nolito,MID,MCI,8500000,0,49,0.777777777777778,9.15032679738562E-08,5.76470588235294E-06,0,254661,3,6,0,0,0,4,0,5.8,259,-5,0,49,5,0,0,0.2,2,0,3,0,3,1.1,213185,0,0,0,1,735,12,0,1,157,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0,0,0,0,33946,0,0,0,0,0,0,0,0,310,-1,0,0,1,0,0,0,0,0,0,0,0,2.3,14721,0,10,0,0,0,967,0,0,0,Liverpool,Southampton,Man City,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.349206349206349,7.42992232353935E-08,4.68085106382979E-06,0,4763,2,15,0,0,0,0,0,4.7,49,-3,0,22,3,0.4,0,1.8,0,0,1,0,1,0.1,1541,0,0,0,0,677,7,0,0,113,Middlesbrough,Man City,Southampton,West Brom,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Nsue,DEF,MID,4100000,0,10,0.158730158730159,3.87146728610143E-08,2.4390243902439E-06,0,23695,0,5,0,0,0,0,0,2.4,137,-4,0,10,4,0,0,0,0,0,1,0,0,0.3,11051,0,0,0,0,320,69,0,0,49,West Ham,West Brom,Tottenham,Everton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Nugent,FWD,MID,4600000,0,4,1,2.17391304347826E-07,8.69565217391304E-07,0,29149,0,0,0,0,0,0,0,0.9,253,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,9718,0,0,0,0,43,18,0,0,11,West Ham,West Brom,Tottenham,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4400000,0,40,2.5,5.68181818181818E-07,9.09090909090909E-06,0,58358,3,18,0,0,0,0,0,9.1,2310,-1,0,40,1,0.5,0,2.2,6,0,2,0,1,1.4,77340,0,275,0,1,1299,443,0,0,235,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0,2,2.8,2.7,3.1,2.7,1.6,3,1.5,1.8,3.2,3.1,1.9,2.2,1.4,2.4,2.1
Pedro,Obiang,MID,WHU,4400000,3,31,0.492063492063492,1.11832611832612E-07,7.04545454545455E-06,0,15183,4,16,0,0,0,0,0,7,169,-1,0,31,1,0.3,0,1.3,3,0,4,0,1,0.3,13340,0,163,0,0,1094,188,0,0,192,Middlesbrough,Man City,Southampton,West Brom,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Moses,Odubajo,DEF,HUL,4400000,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,3,0,0,0,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo,Ogbonna,DEF,WHU,4800000,1,41,2.3,4.79166666666667E-07,8.54166666666667E-06,0,37174,2,29,0,0,0,0,0,8.5,516,-2,0,41,2,0.3,0,1.3,2,0,4,0,0,0.9,19600,0,284,0,0,1575,174,0,0,292,Middlesbrough,Man City,Southampton,West Brom,Watford,1.7,2.3,2,2.4,1.6,2.1,1.7,2,1.8,2.2,2.1,1.2,2.3,2,2.5,2.8,1.2
Stefano,Okaka,FWD,WAT,5300000,1,18,0.285714285714286,5.39083557951482E-08,3.39622641509434E-06,0,18753,2,4,0,0,0,2,0,3.4,218,-2,0,18,2,0.1,0,0.3,3,0,1,0,0,0.1,21925,0,0,0,1,287,215,0,0,68,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eunan,O'Kane,MID,BOU,4400000,0,0,0,0,0,0,10475,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1339,0,84,0,0,0,10,0,0,0,Watford,Crystal Palace,Everton,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shinji,Okazaki,FWD,LEI,5700000,1,33,0.523809523809524,9.18964076858814E-08,5.78947368421053E-06,0,121848,1,12,0,0,0,2,0,5.8,1042,-3,0,33,3,0.2,0,1.3,2,0,3,0,0,1.5,79527,0,320,0,0,833,336,0,0,114,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Greg,Olley,MID,HUL,4300000,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,12,0,0,0,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olufela,Olomola,MID,SOU,4400000,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,14,0,0,0,Leicester,Swansea,West Ham,Sunderland,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas,Olsson,DEF,WBA,4300000,-1,8,0.126984126984127,2.953119232189E-08,1.86046511627907E-06,0,31314,3,13,0,0,0,0,0,1.9,180,-2,0,8,2,0,0,0,0,0,1,0,0,0.6,14654,0,261,0,0,590,161,0,0,60,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Aiden,O'Neill,MID,BUR,4300000,0,3,0.0476190476190476,1.10741971207087E-08,6.97674418604651E-07,0,1373,0,4,0,0,0,0,0,0.7,21,-2,0,3,2,0,0,0,0,0,0,0,0,0,1517,0,0,0,0,85,18,0,0,16,Arsenal,Leicester,Watford,Chelsea,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Onomah,MID,TOT,4300000,0,4,0.0634920634920635,1.4765596160945E-08,9.30232558139535E-07,0,2918,0,0,0,0,0,0,0,0.9,29,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,2067,0,17,0,0,19,17,0,0,14,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,6600000,2,53,2.9,4.39393939393939E-07,8.03030303030303E-06,0,516465,0,10,0,0,0,4,0,8,10505,-4,0,53,4,0.3,0,2.2,7,0,3,0,2,5.7,504007,0,200,0,1,695,4718,0,0,162,Swansea,Chelsea,Hull City,Tottenham,Leicester,3.6,2.4,3.2,3.2,2.5,2.9,3.9,2.5,3.1,3.5,2.3,2.3,3.5,2.2,3.3,2.5,3
,Oriol Romeu,MID,SOU,4500000,1,43,2.1,4.66666666666667E-07,9.55555555555555E-06,0,28385,6,23,0,0,0,0,0,9.6,386,0,0,43,0,0.3,0,1.4,3,0,7,0,0,0.4,33788,0,239,0,0,1721,179,0,0,313,Leicester,Swansea,West Ham,Sunderland,Arsenal,2.2,1.3,1.5,1.6,1.1,1.3,1.6,1,1.9,1.6,1,1.4,1,1.8,1,1.2,1.6
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817E-07,2.3943661971831E-06,0,64203,1,6,0,0,0,0,0,2.4,142,-4,0,17,4,0,0,0,0,0,1,0,1,0.6,22880,0,321,0,0,455,7,0,0,104,Hull City,Liverpool,Arsenal,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,O'Shea,DEF,SUN,4400000,1,14,1.1,2.5E-07,3.18181818181818E-06,0,18420,2,20,0,0,0,0,0,3.2,98,-1,0,14,1,0.1,0,0.5,1,0,0,0,0,0.4,5298,0,193,0,0,887,40,0,0,126,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.6,0.8,0.6,1,0.6,0.7,0.6,0.9,0.6,0.6,0.6,1.1,0.6,1,0.6,0.7,0.6
David,Ospina,GLK,ARS,4700000,0,0,0,0,0,0,5530,0,0,0,0,0,0,0,0,52,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1635,0,56,0,0,0,19,0,0,0,Burnley,Watford,Chelsea,Hull City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Otamendi,DEF,MCI,5900000,-1,47,2.8,4.74576271186441E-07,7.96610169491525E-06,0,109429,7,19,0,0,0,0,0,8,1436,-1,0,47,1,0.4,0,2.6,7,0,3,0,2,2.6,57065,0,353,0,1,1491,241,0,0,350,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,3.2,3.2,2.8,2.5,2.2,1.8,3.3,3.6,3,2.1,3.2,2.8,3.2,2.4,3.2,2.6,2.3
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,8,0,0,0,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
