FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Raheem,Sterling,MID,MCI,7700000,6,62,4.4,5.71428571428571E-07,8.05194805194805E-06,0,1080063,3,12,0,0,0,4,0,8.1,16226,-3,0,62,3,0.3,0,2,5,0,3,0,4,7.8,1227257,0,400,0,2,1120,4036,0,0,205,Arsenal,Hull City,Liverpool,Burnley,Everton,3.2,4.3,2.6,6,3.8,4.6,3.7,4.8,3.7,5,5.4,4.5,3.4,3.2,3.3,4.8,3.8,4.7,5,4.3,6.3,4.6
Kevin,Stewart,DEF,LIV,4300000,0,4,0.0833333333333333,1.93798449612403E-08,9.30232558139535E-07,0,4567,0,0,0,0,0,0,0,0.9,81,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,2289,0,69,0,0,20,18,0,0,12,Everton,Stoke,Man City,Sunderland,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Stones,DEF,MCI,4800000,0,24,1.8,3.75E-07,5E-06,0,871793,1,16,0,0,0,0,0,5,73466,-2,1,24,2,0,0,0.2,1,0,1,0,0,20,382557,0,336,0,0,1074,1126,-1,0,213,Arsenal,Hull City,Liverpool,Burnley,Everton,2.2,1.4,1.6,1.8,1,1.7,1.8,1.3,1.2,1.1,1,1.8,1.9,2.2,1,1.6,1.4,1.5,1.3,1.4,1.3,1.2
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0,0,0,0,1209,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2835,0,0,0,0,0,50,0,0,0,Watford,Man Utd,Burnley,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristhian,Stuani,FWD,MID,4800000,0,31,2.8,5.83333333333333E-07,6.45833333333333E-06,0,339313,3,9,0,0,0,3,0,6.5,15700,-2,0,31,2,0.1,0,0.6,4,0,1,0,0,3.5,423024,0,0,0,1,612,2849,0,0,132,Swansea,Burnley,Man Utd,Leicester,Watford,0,2.4,2.4,3.6,2.5,3.2,2.7,2.1,3.1,3.1,2.5,3.3,2.5,3,3.4,3.5,2.4,2,2.8,2,2.8,2.6
Daniel,Sturridge,FWD,LIV,9700000,0,20,2.2,2.2680412371134E-07,2.06185567010309E-06,0,76998,1,4,0,0,0,0,0,2.1,683,-3,0,20,3,0,0,0.2,0,0,1,0,3,0.8,51956,0,283,0,0,380,96,0,0,51,Everton,Stoke,Man City,Sunderland,Man Utd,0,0,2.2,1.7,1.4,2.5,1.7,2.2,2.2,1.5,1.9,2.7,1.7,2.4,2.2,1.5,1.4,2.3,1.5,2.1,1.8,1.9
Mario,Suarez,MID,WAT,4500000,0,0,0,0,0,0,6829,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.1,237,0,69,0,0,0,5,0,0,0,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Success,MID,WAT,5700000,1,13,0.270833333333333,4.75146198830409E-08,2.28070175438596E-06,0,3873,1,2,0,0,0,1,0,2.3,26,-3,0,13,3,0,0,0.2,0,0,1,0,0,0,1804,0,0,0,0,222,76,0,0,43,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Surman,MID,BOU,4700000,0,19,2.1,4.46808510638298E-07,4.04255319148936E-06,0,8259,1,14,0,0,0,0,0,4,128,-3,0,19,3,0,0,0,0,0,2,0,0,0.1,1591,0,385,0,0,810,6,0,0,145,Southampton,Chelsea,Swansea,Arsenal,Hull City,0,1,1,1.1,1,2.1,1.6,1,1.4,1,1,1.7,1.8,1,1,1.4,1,1.9,1.4,1.7,2.4,1
Franck,Tabanou,DEF,SWA,4400000,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,1,0,0,0,Middlesbrough,West Ham,Bournemouth,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusan,Tadic,MID,SOU,7000000,1,36,2.8,4E-07,5.14285714285714E-06,0,212348,3,10,0,0,0,1,0,5.1,1178,-5,0,36,5,0,0,0.2,0,0,4,0,2,1.4,63430,0,564,0,0,925,282,0,0,126,Bournemouth,Tottenham,West Brom,Everton,Burnley,1.5,2.6,2.7,1.5,1.6,3.7,1.8,2.5,2.4,1.7,2,2.8,1.4,3.1,2.4,1.6,2.1,1.4,2.7,1.4,2.2,2.5
Matt,Targett,DEF,SOU,4200000,0,6,0.125,2.97619047619048E-08,1.42857142857143E-06,0,34467,0,4,0,0,0,0,0,1.4,393,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,13288,0,169,0,0,283,5,0,0,59,Bournemouth,Tottenham,West Brom,Everton,Burnley,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,Tarkowski,DEF,BUR,4000000,0,5,0.104166666666667,2.60416666666667E-08,1.25E-06,0,46281,1,3,0,0,0,0,0,1.3,2262,0,0,5,0,0.1,0,0.6,0,0,0,0,0,2.2,63300,0,0,0,0,112,1866,0,0,26,Tottenham,Middlesbrough,Sunderland,Man City,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Neil,Taylor,DEF,SWA,4200000,1,14,1.8,4.28571428571429E-07,3.33333333333333E-06,0,38933,1,20,0,0,0,0,0,3.3,652,-3,0,14,3,0.6,0,2.4,0,0,1,0,1,0.4,11599,0,321,0,0,670,1938,0,0,107,Middlesbrough,West Ham,Bournemouth,Crystal Palace,Arsenal,1.3,2.2,1.9,1.3,2.2,1.5,1.9,1.1,1.3,1,1.8,1.3,1.1,1.4,1.8,1.8,1.1,1.9,0.9,1.6,1,1.6
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2914,0,0,0,0,0,173,0,0,0,Bournemouth,Tottenham,West Brom,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0,0,0,0,29231,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3239,0,12,0,0,0,9,0,0,0,Leicester,Liverpool,Chelsea,Watford,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Terry,DEF,CHE,5300000,0,11,0.229166666666667,4.32389937106918E-08,2.07547169811321E-06,0,181503,1,4,0,0,0,0,0,2.1,1131,-2,0,11,2,0,0,0,0,0,1,0,0,1.7,56713,0,228,0,0,367,32,0,0,66,Crystal Palace,Bournemouth,Stoke,Tottenham,Leicester,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0,0,0,0,3224,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5504,0,0,0,0,0,41,0,0,0,Watford,Man Utd,Burnley,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,5000000,0,33,0.6875,1.375E-07,6.6E-06,0,12177,2,19,0,0,0,3,0,6.6,3304,0,0,33,0,0.8,0,4,2,0,1,0,0,0.2,15285,0,221,0,1,772,86,0,0,158,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.4,0.3,0.3,0.3
Gokhan,Tore,MID,WHU,5300000,0,10,0.208333333333333,3.93081761006289E-08,1.88679245283019E-06,0,10612,0,4,0,0,0,0,0,1.9,33,-2,1,10,2,0,0,0,0,0,1,0,1,0.1,8937,0,0,0,0,240,8,-1,0,29,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Tosin Adarabioyo,DEF,MCI,4500000,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,16,0,0,0,Arsenal,Hull City,Liverpool,Burnley,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andros,Townsend,MID,CRY,5900000,0,40,2.7,4.57627118644068E-07,6.77966101694915E-06,0,232609,3,20,0,0,0,1,0,6.7,3847,-6,1,40,6,0.2,0,1,4,0,2,0,2,2.1,78691,0,315,0,1,1094,118,-1,0,177,Chelsea,Watford,Arsenal,Swansea,West Ham,1.7,2.2,1.5,2.3,1.7,2.6,1.7,3.2,2.1,2.4,1.9,2.1,2.6,1.5,1.8,1.4,3.2,1.4,3,1.6,2.3,2.1
Bertrand,Traore,MID,CHE,5400000,0,0,0,0,0,0,2223,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,130,0,101,0,0,0,10,0,0,0,Crystal Palace,Bournemouth,Stoke,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Traore,MID,MID,4800000,2,17,0.354166666666667,7.37847222222222E-08,3.54166666666667E-06,0,7690,1,6,0,0,0,0,0,3.5,855,-2,0,17,2,0.3,0,1.4,0,0,2,0,0,0.2,16922,0,0,0,0,602,1560,0,0,88,Swansea,Burnley,Man Utd,Leicester,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4700000,0,2,0.0416666666666667,8.86524822695035E-09,4.25531914893617E-07,0,3503,0,0,0,0,0,0,0,0.4,82,-3,1,2,3,0,0,0.2,0,0,0,0,0,0.1,971,0,110,0,0,13,19,-1,0,5,Burnley,Southampton,Watford,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Tymon,DEF,HUL,4000000,0,3,0.0625,1.5625E-08,7.5E-07,0,4727,0,3,0,0,0,0,0,0.8,792,0,0,3,0,0.1,0,0.6,0,0,0,0,0,0.3,14061,0,0,0,0,157,696,0,0,29,West Ham,Man City,Everton,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo,Ulloa,FWD,LEI,5500000,1,8,0.166666666666667,3.03030303030303E-08,1.45454545454545E-06,0,10245,0,2,0,0,0,0,0,1.5,126,-5,0,8,5,0,0,0.2,0,0,0,0,0,0.1,3428,0,226,0,0,108,98,0,0,13,Stoke,Everton,West Ham,Middlesbrough,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,2148,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,518,0,0,0,0,0,0,0,0,0,Tottenham,Middlesbrough,Sunderland,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Valdes,GLK,MID,4500000,1,42,3,6.66666666666667E-07,9.33333333333333E-06,0,164135,1,18,0,30,0,0,0,9.3,3633,0,0,42,0,0.5,0,2.2,3,0,3,0,0,5.4,90201,0,0,0,1,1260,3549,0,0,212,Swansea,Burnley,Man Utd,Leicester,Watford,2.8,2.5,2.3,2.8,2.7,4.2,3.2,2.6,3.3,3.1,3.8,2.9,2.4,2.7,3.2,3.7,3.9,2.8,2.8,2.5,3.8,3.4
Antonio,Valencia,DEF,MUN,5400000,0,40,3.1,5.74074074074074E-07,7.40740740740741E-06,0,499240,3,13,0,0,0,0,0,7.4,5308,-1,0,40,1,0.4,0,2,4,0,4,0,0,6,336135,0,186,0,1,1141,8328,0,0,247,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,2.9,3.3,3.2,3.8,4.2,3.8,3.7,1.7,3.4,2.7,4.1,3.1,3,3.5,3.7,2.4,3,2.4,3.2,4.1,2.6,3.4
Enner,Valencia,FWD,EVE,5300000,2,17,1.5,2.83018867924528E-07,3.20754716981132E-06,0,150204,0,5,0,0,0,0,0,3.2,1180,-2,0,17,2,0.2,0,1.2,0,0,1,0,1,1.8,90703,0,200,0,0,384,2428,0,0,23,Liverpool,Leicester,Hull City,Southampton,Man City,1.4,0.8,1.1,1.2,1.3,0.9,0.8,1.3,0.8,1.5,0.8,1.2,1.7,0.8,0.8,1.7,1.6,0.8,1,0.9,1.3,0.8
Patrick,van Aanholt,DEF,SUN,5000000,2,41,2.7,5.4E-07,8.2E-06,0,157462,1,25,0,0,0,2,0,8.2,3637,0,0,41,0,0.6,0,3,3,0,1,0,1,4.1,95295,0,369,0,2,1244,3685,0,0,250,Watford,Man Utd,Burnley,Liverpool,Stoke,2.9,1.6,1.8,3.6,3.5,2.1,3.3,2.3,3.6,1.8,2.6,2.3,3.4,2,1.4,2.3,3.9,3.4,3.6,2.4,2.7,1.8
Mike,van der Hoorn,DEF,SWA,4300000,0,15,0.3125,7.26744186046512E-08,3.48837209302326E-06,0,15307,1,16,0,0,0,1,0,3.5,1200,-2,0,15,2,0,0,0,0,0,1,0,0,0.3,17446,0,0,0,1,540,61,0,0,103,Middlesbrough,West Ham,Bournemouth,Crystal Palace,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Virgil,van Dijk,DEF,SOU,5700000,9,64,4,7.01754385964912E-07,1.12280701754386E-05,0,242405,3,15,0,0,0,0,0,11.4,2910,2,-1,64,-2,1.2,0,6.6,12,0,7,0,0,12.7,262399,0,452,0,2,1440,43413,1,0,354,Bournemouth,Tottenham,West Brom,Everton,Burnley,3.6,5.7,5.3,3.2,3.2,4.8,3.5,6,3.1,5.7,3.6,4.3,3.4,6,5.1,3.8,4.8,3.3,5.5,4.4,4,5.7
Marco,Van Ginkel,MID,CHE,4900000,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,107,0,81,0,0,0,1,0,0,0,Crystal Palace,Bournemouth,Stoke,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Vardy,FWD,LEI,9600000,2,62,3.9,4.0625E-07,6.45833333333333E-06,0,804363,2,25,0,0,0,5,0,6.5,13484,-4,0,62,4,0.6,0,5.4,6,0,3,0,3,9.8,228070,0,945,0,1,1222,11617,0,0,227,Stoke,Everton,West Ham,Middlesbrough,Chelsea,3.2,5.5,5.7,3.4,4.4,2.6,3,4.8,3.9,5.5,5.8,3.3,3.7,4.7,5.7,2.8,3.9,5.3,3.1,5.2,3.6,5.3
Guillermo,Varela,DEF,MUN,4500000,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,36,0,0,0,10,0,0,0,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibaud,Verlinden,MID,STK,4500000,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,2,0,0,0,Leicester,Liverpool,Chelsea,Watford,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Vertonghen,DEF,TOT,5700000,6,56,3.5,6.14035087719298E-07,9.82456140350877E-06,0,129943,4,11,0,0,0,0,0,9.8,5351,2,0,56,-2,0.6,0,3.2,2,0,7,0,0,9.2,347601,0,335,0,0,1440,13576,0,0,339,Burnley,Southampton,Watford,Chelsea,West Brom,5,3.2,2.7,4,4.5,2.8,2.4,4.1,3.6,5,4.7,3.2,5.1,2.4,2.7,4.3,5.1,1.8,5,3.8,3.7,3.2
Sam,Vokes,FWD,BUR,5900000,2,54,3.4,5.76271186440678E-07,9.15254237288136E-06,0,149689,0,21,0,0,0,4,0,9,16451,-1,1,54,1,0.3,0,1.6,6,0,3,0,1,2.7,223862,0,0,0,0,1233,4796,-1,0,160,Tottenham,Middlesbrough,Sunderland,Man City,Southampton,2,4,4.9,2.8,4.3,2.6,5.1,2.4,3.6,3.5,3.1,2.6,2.8,4.5,3.9,2.7,2.1,4,3.1,4.2,1.8,4.8
Michel,Vorm,GLK,TOT,4800000,0,9,0.1875,3.90625E-08,1.875E-06,0,20067,0,1,0,6,0,0,0,1.8,170,-2,1,9,2,0,0,0,0,0,1,0,0,0.3,17783,0,3,0,0,236,33,-1,0,51,Burnley,Southampton,Watford,Chelsea,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,24796,0,0,0,0,0,0,0,0.2,206,0,0,1,0,0,0,0,0,0,0,0,0,0.3,4030,0,0,0,0,3,20,0,0,3,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo,Walcott,MID,ARS,7800000,2,83,5.5,7.05128205128205E-07,1.06410256410256E-05,0,830746,0,14,0,0,0,7,0,10.5,78358,3,1,83,-3,0.6,1,4.6,6,0,5,0,3,14.8,1322100,0,316,0,2,1251,13863,-1,0,261,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,5.2,6.3,5.8,5.4,6.2,7.9,7.1,5,6.5,5.5,4,8.2,5.8,5.2,6,6.1,7,7.8,4.6,6.6,6.2,7.1
Kyle,Walker,DEF,TOT,6200000,11,73,4.6,7.41935483870968E-07,1.17741935483871E-05,0,426245,4,10,0,0,0,0,0,12,5336,7,-1,73,-7,0.6,0,4,11,0,7,0,3,38.1,1097711,0,461,0,2,1364,38187,1,0,359,Burnley,Southampton,Watford,Chelsea,West Brom,6.9,4.8,4.2,5.8,6.5,4.2,3.7,6,4.9,6.7,6.7,4.8,6.9,3.8,4.1,6.3,6.9,2.7,6.6,5,5.4,4.9
Jonathan,Walters,MID,STK,5600000,3,35,0.729166666666667,1.30208333333333E-07,6.25E-06,0,7490,0,11,0,0,0,1,0,6.3,187,-4,0,35,4,0.6,0,3.4,2,0,3,0,2,0.1,3400,0,312,0,0,666,1045,0,0,94,Leicester,Liverpool,Chelsea,Watford,Sunderland,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Aaron,Wan-Bissaka,MID,CRY,4500000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Wanyama,MID,TOT,4800000,8,46,2.9,6.04166666666667E-07,9.58333333333333E-06,0,205048,4,11,0,0,0,2,0,9.6,2518,-2,0,46,2,0.7,0,3.2,3,0,6,0,0,3.7,244941,0,268,0,1,1400,20215,0,0,271,Burnley,Southampton,Watford,Chelsea,West Brom,3.8,1.5,2,2.3,2.9,1.4,2.4,3.1,1.4,2.7,3.3,1.7,3.1,1.6,1.8,3.3,3.4,1.9,1.9,1.4,3,1.8
Joel,Ward,DEF,CRY,4900000,1,31,1.9,3.87755102040816E-07,6.3265306122449E-06,0,33014,1,31,0,0,0,0,0,6.3,1095,-1,0,31,1,0.4,0,1.8,3,0,1,0,1,0.7,16942,0,333,0,0,1437,129,0,0,221,Chelsea,Watford,Arsenal,Swansea,West Ham,1.3,1.3,2.4,1.4,2,1.7,1.3,1.5,2,1.4,1.4,1.8,1.5,1.2,1.5,2.3,1.4,1.7,1.9,1.3,1.7,1
Stephen,Ward,DEF,BUR,4400000,2,34,2.3,5.22727272727273E-07,7.72727272727273E-06,0,12169,1,24,0,0,0,1,0,7.7,672,-1,0,34,1,0.5,0,2.2,0,0,2,0,0,0.5,24273,0,0,0,0,1295,1381,0,0,219,Tottenham,Middlesbrough,Sunderland,Man City,Southampton,1.2,2.3,2.4,1.2,3,2.5,2.3,1.2,2.2,1.5,1.2,1.7,1.2,2.8,3,1.4,1.2,2,1.5,2.6,1.3,3.3
James,Ward-Prowse,MID,SOU,5000000,2,29,0.604166666666667,1.20833333333333E-07,5.8E-06,0,10099,1,5,0,0,0,1,0,5.8,172,-5,0,29,5,0.5,0,2.6,0,0,3,0,2,0.2,2936,0,266,0,0,478,475,0,0,120,Bournemouth,Tottenham,West Brom,Everton,Burnley,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Marcin,Wasilewski,DEF,LEI,4000000,0,0,0,0,0,0,27659,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,1,19010,0,35,0,0,0,164,0,0,0,Stoke,Everton,West Ham,Middlesbrough,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duncan,Watmore,MID,SUN,4900000,0,43,3.1,6.3265306122449E-07,8.77551020408163E-06,0,13773,1,20,0,0,0,0,0,8.8,1009,-1,0,43,1,0.6,0,2.8,1,0,2,0,5,0.1,12843,0,185,0,0,1025,59,0,0,125,Watford,Man Utd,Burnley,Liverpool,Stoke,0,0,0,0,0,2,2.9,2.2,3.3,1.9,2.4,2.7,4,2.4,2.3,3.2,2.9,1.6,3.5,2.2,3.1,1.6
Ben,Watson,MID,WAT,4200000,0,1,0.0208333333333333,4.96031746031746E-09,2.38095238095238E-07,0,55871,0,2,0,0,0,0,0,0.2,1148,-3,0,1,3,0,0,0.2,0,0,0,0,0,0.8,15524,0,351,0,0,54,1045,0,1,6,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Weir,MID,HUL,4400000,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,9,0,0,0,West Ham,Man City,Everton,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Welbeck,FWD,ARS,7400000,0,0,0,0,0,0,3006,0,0,0,0,0,0,0,0,48,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1187,0,164,0,0,0,42,0,0,0,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn,Whelan,MID,STK,4400000,3,25,1.9,4.31818181818182E-07,5.68181818181818E-06,0,32575,2,17,0,0,0,0,0,5.7,562,-1,0,25,1,0.2,0,0.8,1,0,3,0,0,0.6,19836,1,432,0,0,1040,116,0,0,159,Leicester,Liverpool,Chelsea,Watford,Sunderland,1.9,1,1,1.5,1.6,1.3,1.5,1,1.1,1,1.3,1,1,1.2,1,1,1.3,1.1,1.2,1,1,1
Connor,Wickham,FWD,CRY,5600000,0,18,2.3,4.10714285714286E-07,3.21428571428571E-06,0,49105,1,6,0,0,0,2,0,3.2,541,-4,0,18,4,0.2,0,1,0,0,0,0,0,0.3,14079,0,225,0,0,412,38,0,0,59,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0,2.3,1.4,2.5,1.8,1.9,1.8,2.2,2.1,1.4,1.5,1.8,2.8,1.9,2.7,2.1,2.8,1.7
Georginio,Wijnaldum,MID,LIV,7500000,3,40,0.833333333333333,1.11111111111111E-07,5.33333333333333E-06,0,118664,1,18,0,0,0,1,0,5.3,1401,-5,0,40,5,0.3,0,2.6,0,0,3,0,2,1.3,17776,0,630,0,0,1106,139,0,0,216,Everton,Stoke,Man City,Sunderland,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Ashley,Williams,DEF,EVE,4900000,11,45,3,6.12244897959184E-07,9.18367346938776E-06,0,215007,2,18,0,0,0,1,0,9.2,4688,-1,1,45,1,0.7,0,3.4,4,0,3,0,0,7.2,196463,0,487,0,1,1270,8374,-1,0,266,Liverpool,Leicester,Hull City,Southampton,Man City,4.3,1.5,2.6,4.2,3.2,2.5,3.2,4.2,2.4,3.4,2,3.6,3.8,2.8,1.7,3.2,4.1,3.3,3.1,2.1,3.5,3.5
Jonathan,Williams,MID,CRY,4500000,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,1,0,0,0,10,0,0,0,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Willian,MID,CHE,7100000,6,43,0.895833333333333,1.26173708920188E-07,6.05633802816901E-06,0,369437,2,8,0,0,0,3,0,6.1,1672,-4,0,43,4,0.4,0,2.6,5,0,3,0,1,3.4,125707,0,512,0,2,668,3823,0,0,189,Crystal Palace,Bournemouth,Stoke,Tottenham,Leicester,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6
