FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Almen,Abdi,MID,WAT,5000000,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,250,0,0,0,1,0,0,0,Stoke,Middlesbrough,Bournemouth,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Adam,MID,STK,4700000,1,29,0.508771929824561,1.08249346771183E-07,6.17021276595745E-06,0,14318,4,12,0,0,0,1,0,6.2,2222,-3,0,29,3,0.6,0,2.8,2,0,3,0,1,0.4,25611,0,109,0,0,762,1355,0,0,109,Watford,Sunderland,Man Utd,Everton,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Albert,Adomah,MID,MID,5400000,0,3,1.5,2.77777777777778E-07,5.55555555555556E-07,0,10074,0,2,0,0,0,0,0,0.6,23,-1,0,3,1,0,0,0,0,0,0,0,0,0,730,0,0,0,0,122,21,0,0,6,Leicester,Watford,West Ham,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Adrian,GLK,WHU,4700000,0,37,3.4,7.23404255319149E-07,7.87234042553191E-06,0,96552,1,20,0,37,0,0,0,7.9,2245,-3,0,37,3,0,0,0,3,0,3,0,0,2,54340,0,356,0,0,990,136,0,0,198,Man Utd,Crystal Palace,Middlesbrough,Man City,Southampton,3.2,4.2,3,3.9,3.6,4.1,2.9,3.7,3.1,3.7,3.4,4.1,3.9,2.4,4,3.8,4.3,4.8,2.2
Ibrahim,Afellay,MID,STK,5400000,2,3,0.0526315789473684,9.74658869395711E-09,5.55555555555556E-07,0,557,0,2,0,0,0,0,0,0.6,52,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0,506,0,270,0,0,77,175,0,0,8,Watford,Sunderland,Man Utd,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benik,Afobe,FWD,BOU,5600000,6,33,2.2,3.92857142857143E-07,5.89285714285714E-06,0,33186,0,7,0,0,0,2,0,5.9,3069,-4,0,33,4,0.7,0,4,1,0,2,0,2,0.7,35111,0,146,0,0,480,9608,0,0,89,Arsenal,Hull City,Watford,Crystal Palace,Everton,2,2,2.3,2.4,1.2,2.2,1.4,1.3,2.5,2.6,1.3,1.4,1.7,1.1,2.1,1.4,2.1,2.8,1.4
Sergio,Aguero,FWD,MCI,12800000,2,76,5.8,4.53125E-07,5.9375E-06,0,2723776,3,14,0,0,0,10,0,5.9,7970,-2,0,76,2,0,1,0.2,16,0,2,0,1,21.2,1813837,0,789,0,4,1096,126483,0,1,285,Burnley,Everton,Tottenham,West Ham,Swansea,8.7,6.6,8,7.1,8,6,7.4,6.9,7.8,8.3,6.8,6,8.1,6.7,7.9,7.1,7.8,8.7,7.1
Ola,Aina,DEF,CHE,4600000,0,2,0.0350877192982456,7.627765064836E-09,4.34782608695652E-07,0,4552,0,0,0,0,0,0,0,0.4,24,-4,0,2,4,0,0,0.2,0,0,0,0,0,0.1,519,0,0,0,0,10,9,0,0,6,Tottenham,Leicester,Hull City,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ake,DEF,BOU,4400000,8,50,0.87719298245614,1.99362041467305E-07,1.13636363636364E-05,0,80069,0,14,0,0,0,3,0,11.4,8348,-1,0,50,1,1.2,0,5.3,8,0,3,0,0,8.6,349839,0,232,0,2,645,91715,0,0,215,Arsenal,Hull City,Watford,Crystal Palace,Everton,0.8,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.8,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.6,0.4
Chuba,Akpom,FWD,ARS,5100000,0,0,0,0,0,0,8662,0,0,0,0,0,0,0,0,32,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,1227,0,0,0,0,0,15,0,0,0,Bournemouth,Swansea,Burnley,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,Albrighton,MID,LEI,5000000,7,38,2.4,4.8E-07,7.6E-06,0,58728,3,21,0,0,0,0,0,7.6,651,-5,0,38,5,0.5,0,2.7,2,0,5,0,1,0.8,13368,0,519,0,0,1185,2695,0,0,202,Middlesbrough,Chelsea,Southampton,Burnley,Man Utd,1.4,1.6,1.2,1.2,2.1,1.4,1.5,2.3,1.2,1.2,2.1,3.2,1.2,1.3,1.9,1.2,2.6,1.2,2.4
Toby,Alderweireld,DEF,TOT,6300000,2,41,3.7,5.87301587301587E-07,6.50793650793651E-06,0,603867,0,5,0,0,0,0,0,6.5,5222,-2,0,41,2,0.3,0,1.7,0,0,5,0,0,9.2,85593,0,598,0,0,959,897,0,0,219,Chelsea,West Brom,Man City,Sunderland,Middlesbrough,4.2,4.7,3.3,2.6,4.6,3.9,5.2,4.6,3.9,5.3,2.4,3.3,4.6,5.3,2.2,5.4,4.1,3.7,3.8
Trent,Alexander-Arnold,MID,LIV,4300000,0,1,0.0175438596491228,4.07996736026112E-09,2.32558139534884E-07,0,1119,0,0,0,0,0,0,0,0.2,22,-2,0,1,2,0,0,0.2,0,0,0,0,0,0,952,0,0,0,0,1,27,0,0,1,Sunderland,Man Utd,Swansea,Chelsea,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Allen,MID,STK,5300000,2,75,4.2,7.92452830188679E-07,1.41509433962264E-05,0,560767,6,30,0,0,0,5,0,14.4,32650,3,-1,75,-3,0.6,0,3,9,0,4,0,3,13.3,1006703,0,132,0,1,1462,44169,1,0,333,Watford,Sunderland,Man Utd,Everton,West Brom,5.2,5,4.4,4.7,3.9,4.1,2.8,4.8,3.2,3.5,4.2,3.7,3.2,4.6,4.2,4.3,3.5,3.3,3.6
Bamidele,Alli,MID,TOT,8300000,14,100,5.6,6.74698795180723E-07,1.20481927710843E-05,0,418568,2,10,0,0,0,8,0,12.2,12756,-2,-1,100,2,1,0,8.7,9,0,7,0,4,8.5,313138,0,666,0,2,1359,108816,1,0,301,Chelsea,West Brom,Man City,Sunderland,Middlesbrough,6,7.2,4.4,6.1,7.6,3.3,7.1,7.5,5.5,7.2,5.1,5.7,8.1,7.7,5.7,5.7,4.5,7.2,5.5
Ryan,Allsop,GLK,BOU,4000000,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,0,0,0,0,0,261,0,0,0,Arsenal,Hull City,Watford,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos,Alonso,DEF,CHE,6500000,3,82,5.9,9.07692307692308E-07,1.26153846153846E-05,0,66082,2,4,0,0,0,1,0,12.6,25625,5,-1,82,-5,0.9,0,5.7,3,0,10,0,3,9.4,425061,0,0,0,1,1206,11001,1,0,320,Tottenham,Leicester,Hull City,Liverpool,Arsenal,0,5.3,8.3,7.3,8.2,5.8,7.9,7.2,8.2,7.6,8,8,7,6.1,8.4,6.9,8.1,7.5,8
Daniel,Amartey,MID,LEI,4500000,2,41,2.6,5.77777777777778E-07,9.11111111111111E-06,0,11076,3,25,0,0,0,1,0,9.1,2541,0,0,41,0,0.7,0,3.3,3,0,3,0,1,0.5,24716,0,23,0,1,1287,5849,0,0,196,Middlesbrough,Chelsea,Southampton,Burnley,Man Utd,1.6,1.9,1.3,1.3,2.4,1.6,1.7,2.6,1.3,1.3,2.4,3.5,1.4,1.5,2.2,1.4,2.9,1.3,2.7
Jordi,Amat,DEF,SWA,4100000,0,20,1.3,3.17073170731707E-07,4.8780487804878E-06,0,277152,5,34,0,0,0,0,0,4.9,43784,1,0,20,-1,0.3,0,1.2,0,0,2,0,0,11.8,376461,0,63,0,0,1350,3565,0,0,224,Crystal Palace,Arsenal,Liverpool,Southampton,Man City,0,1.3,0.9,1.1,0.7,0.7,0.6,1,0.8,0.7,0.8,1,1,0.6,1.1,0.6,0.9,0.6,0.9
Nordin,Amrabat,MID,WAT,5000000,2,46,2.6,5.2E-07,9.2E-06,0,12208,3,32,0,0,0,0,0,9.2,1767,0,0,46,0,0.5,0,2.5,5,0,2,0,3,0.2,15407,0,74,0,0,1403,379,0,0,185,Stoke,Middlesbrough,Bournemouth,Arsenal,Burnley,0,2.5,1.5,1.3,3.2,1.8,2.1,2.2,1.3,1.7,3.4,2.2,1.3,2.3,1.8,1.5,1.8,1.6,1.8
Keshi,Anderson,FWD,CRY,4500000,0,0,0,0,0,0,2305,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,0,0,0,0,0,12,0,0,0,Swansea,West Ham,Everton,Bournemouth,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Angelino,DEF,MCI,4300000,0,0,0,0,0,0,2323,0,0,0,0,0,0,0,0,47,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,890,0,0,0,0,0,21,0,0,0,Burnley,Everton,Tottenham,West Ham,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Anichebe,FWD,SUN,4700000,1,36,3.6,7.65957446808511E-07,7.65957446808511E-06,0,150523,1,12,0,0,0,3,0,7.7,41424,2,0,36,-2,0.3,0,1.5,5,0,2,0,1,4.1,309133,0,0,0,1,690,5644,0,0,133,Liverpool,Stoke,West Brom,Tottenham,Crystal Palace,0,0,3.2,4.5,3.9,4.4,2.9,4.5,3.1,5.4,3.1,3.2,4.1,4.9,2.9,4.4,4.1,5.1,2.5
Michail,Antonio,MID,WHU,6800000,2,87,4.8,7.05882352941176E-07,1.27941176470588E-05,0,784382,4,26,0,0,0,8,0,12.8,42880,-2,0,87,2,0.6,0,4.3,4,0,6,0,2,10.4,997447,0,452,0,2,1546,20796,0,0,280,Man Utd,Crystal Palace,Middlesbrough,Man City,Southampton,5.7,5.3,4.7,4.8,4.1,5.7,5,4.7,3.9,7.1,4.5,3.2,5.9,5.4,6,4.4,5.3,4.3,4.1
Ikechi,Anya,MID,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,5909,0,0,0,0,0,0,0,0.2,26,0,0,1,0,0,0,0,0,0,0,0,0,0.1,357,0,176,0,0,10,4,0,0,3,Stoke,Middlesbrough,Bournemouth,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvaro,Arbeloa,DEF,WHU,4600000,0,0,0,0,0,0,5082,3,9,0,0,0,0,0,0,144,-4,0,0,4,0,0,-0.2,0,0,0,0,0,0.1,4984,0,0,0,0,258,14,0,0,34,Man Utd,Crystal Palace,Middlesbrough,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Arfield,MID,BUR,5200000,5,45,2.5,4.80769230769231E-07,8.65384615384615E-06,0,6227,3,21,0,0,0,1,0,8.7,252,-3,0,45,3,0.5,0,2.5,3,0,4,0,2,0.1,3943,0,0,0,1,1238,220,0,0,155,Man City,Southampton,Arsenal,Leicester,Watford,1.2,2.4,1.2,3.2,1.4,1.9,1.2,1.3,1.2,1.6,2.2,2.3,1.3,1.2,2.4,1.2,2.4,1.2,2.3
Marko,Arnautovic,MID,STK,7100000,0,36,2.4,3.38028169014085E-07,5.07042253521127E-06,0,89141,5,20,0,0,0,1,0,5.1,302,-4,0,36,4,0.1,0,1,0,0,4,0,2,0.7,38507,0,528,0,0,1232,649,0,1,131,Watford,Sunderland,Man Utd,Everton,West Brom,2.3,2.2,1.9,2,1.6,1.7,1.2,2.1,1.2,1.4,1.7,1.5,1.3,2,1.7,1.8,1.4,1.3,1.5
Harry,Arter,MID,BOU,5000000,3,45,2.4,4.8E-07,9E-06,0,14522,4,31,0,0,0,0,0,9,696,0,0,45,0,0.4,0,2.2,2,0,6,0,2,0.3,16950,0,188,0,0,1663,613,0,1,292,Arsenal,Hull City,Watford,Crystal Palace,Everton,1.5,1.4,2.6,1.9,1.3,1.7,1.3,1.4,2,2.2,1.2,1.2,1.6,1.2,2.3,1.9,2.1,3,1.4
Takuma,Asano,FWD,ARS,4900000,0,0,0,0,0,0,4257,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,10,0,0,0,Bournemouth,Swansea,Burnley,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Asoro,MID,SUN,4400000,0,1,0.0175438596491228,3.98724082934609E-09,2.27272727272727E-07,0,541,0,0,0,0,0,0,0,0.2,11,-1,0,1,1,0,0,0,0,0,0,0,0,0,467,0,0,0,0,10,5,0,0,3,Liverpool,Stoke,West Brom,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Austin,FWD,SOU,6500000,0,59,4.5,6.92307692307692E-07,9.07692307692308E-06,0,862094,1,7,0,0,0,6,0,9.1,7950,0,0,59,0,0,0,0.2,10,0,6,0,1,2.7,867863,0,32,0,1,866,354,0,0,211,Everton,Burnley,Leicester,Swansea,West Ham,0,0,0,0,0,4.8,5.5,4.7,5.4,4.1,5.8,6.2,4.8,5.9,3.9,6.5,4.7,4.7,5.7
Daniel,Ayala,DEF,MID,4800000,0,20,0.350877192982456,7.30994152046784E-08,4.16666666666667E-06,0,9954,2,5,0,0,0,1,0,4.2,162,-2,0,20,2,0,0,0,0,0,2,0,0,0.1,5767,0,0,0,0,390,33,0,0,91,Leicester,Watford,West Ham,West Brom,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andre,Ayew,MID,WHU,7100000,2,23,0.403508771929825,5.68322213985668E-08,3.23943661971831E-06,0,272604,0,9,0,0,0,1,0,3.2,692,-4,0,23,4,0.4,0,2.5,0,0,2,0,0,1.1,8046,0,524,0,0,499,251,0,0,57,Man Utd,Crystal Palace,Middlesbrough,Man City,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Cesar,Azpilicueta,DEF,CHE,6600000,1,96,5.1,7.72727272727273E-07,1.45454545454545E-05,0,296250,3,13,0,0,0,0,0,14.5,26378,6,-1,96,-6,1,0,6.3,15,0,11,0,2,20.9,615556,0,470,0,1,1710,19836,1,0,463,Tottenham,Leicester,Hull City,Liverpool,Arsenal,5.6,4.2,7.2,6.3,7.1,4.6,6.5,6.2,6.7,6.5,6.9,6.6,6.1,4.9,7.3,5.6,6.7,6.2,6.6
,Baba Rahman,DEF,CHE,5500000,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,138,0,0,0,20,0,0,0,Tottenham,Leicester,Hull City,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Bailly,DEF,MUN,5300000,2,34,2.8,5.28301886792453E-07,6.41509433962264E-06,0,494783,3,11,0,0,0,0,0,6.4,5236,-2,0,34,2,0.1,0,0.7,7,0,3,0,0,6.1,193067,0,0,0,0,918,931,0,0,216,West Ham,Liverpool,Stoke,Hull City,Leicester,0,3.5,3.1,3.2,1.6,2.9,2.5,3.5,2.9,2.5,2.9,2.9,1.9,2.6,1.8,2.7,3.5,2.3,3
Leighton,Baines,DEF,EVE,5400000,7,57,4.4,8.14814814814815E-07,1.05555555555556E-05,0,409118,2,13,0,0,0,1,0,10.6,6390,-1,-1,57,1,1,1,5.5,10,0,3,0,3,6.7,337471,0,212,0,0,1154,44040,1,0,251,Southampton,Man City,Crystal Palace,Stoke,Bournemouth,6.4,5.5,5.2,5.4,6.5,4.6,5.6,4.3,5.8,6.2,5.2,3.6,5.3,6.2,5.1,5.3,4.5,5.7,5.4
Mario,Balotelli,FWD,LIV,6300000,0,0,0,0,0,0,11340,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1651,0,0,0,0,0,24,0,0,0,Sunderland,Man Utd,Swansea,Chelsea,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Bamford,FWD,BUR,5000000,0,5,0.087719298245614,1.75438596491228E-08,1E-06,0,2900,0,1,0,0,0,0,0,1,78,0,0,5,0,0,0,0.2,0,0,0,0,0,0,3500,0,0,0,0,36,22,0,0,12,Man City,Southampton,Arsenal,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Baptiste,DEF,MID,4000000,0,0,0,0,0,0,3361,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2500,0,0,0,0,0,18,0,0,0,Leicester,Watford,West Ham,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Bardsley,DEF,STK,4300000,0,20,0.350877192982456,8.15993472052223E-08,4.65116279069767E-06,0,9343,2,9,0,0,0,0,0,4.7,142,-2,0,20,2,0,0,0,0,0,2,0,0,0.1,6805,0,107,0,0,661,142,0,0,105,Watford,Sunderland,Man Utd,Everton,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ross,Barkley,MID,EVE,7000000,8,61,3.6,5.14285714285714E-07,8.71428571428571E-06,0,635937,3,18,0,0,0,3,0,8.7,3274,-5,0,61,5,0.5,0,3.3,7,0,2,0,3,6,482590,0,654,0,0,1302,7159,0,0,209,Southampton,Man City,Crystal Palace,Stoke,Bournemouth,3.7,3,2.9,2.9,4.1,3.1,5.2,2,3.7,3.9,1.8,2.9,4.8,5,2.3,2.9,3.1,4.4,2
Ashley,Barnes,FWD,BUR,4500000,11,30,0.526315789473684,1.16959064327485E-07,6.66666666666667E-06,0,40336,2,7,0,0,0,3,0,6.8,6728,0,-1,30,0,0.8,0,3.5,3,0,1,0,1,2.1,112701,0,0,0,1,461,32422,1,0,101,Man City,Southampton,Arsenal,Leicester,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Antonio,Barragan,DEF,MID,4600000,0,51,2.8,6.08695652173913E-07,1.10869565217391E-05,0,47105,5,20,0,0,0,0,0,11.1,5039,1,0,51,-1,0.6,0,2.7,5,0,5,0,0,1.8,98502,0,0,0,0,1598,5387,0,0,322,Leicester,Watford,West Ham,West Brom,Tottenham,2.6,2.3,4,3,2.2,2.9,2.8,3,2.9,2.2,2.4,2.7,3.3,3.9,2.5,2.8,2.2,3.5,2.8
Modou,Barrow,FWD,SWA,5000000,1,34,1.9,3.8E-07,6.8E-06,0,93394,1,23,0,0,0,0,0,6.8,4821,0,0,34,0,0.2,0,1.2,0,0,4,0,2,1.3,110145,0,120,0,0,1145,1192,0,0,136,Crystal Palace,Arsenal,Liverpool,Southampton,Man City,1.7,1.4,1.3,1.5,1.4,2.1,1,2.1,1.9,1,1.5,1.6,1.4,1.3,1.5,1.2,1.5,1.3,1.6
Gareth,Barry,MID,EVE,4500000,2,46,2.7,6E-07,1.02222222222222E-05,0,306500,6,21,0,0,0,2,0,10.2,7815,0,0,46,0,0.4,0,2,3,0,4,0,1,4.5,353697,0,418,0,0,1370,5756,0,0,227,Southampton,Man City,Crystal Palace,Stoke,Bournemouth,2.4,1.9,1.8,1.8,2.7,2,3.6,1.4,2.4,2.5,1.4,1.8,3.2,3.4,1.4,1.8,1.9,2.9,1.4
Borja,Baston,FWD,SWA,6800000,0,25,0.43859649122807,6.4499484004128E-08,3.67647058823529E-06,0,9405,0,9,0,0,0,1,0,3.7,77,-2,0,25,2,0.2,0,1.2,1,0,1,0,2,0,6321,0,0,0,0,475,25,0,0,64,Crystal Palace,Arsenal,Liverpool,Southampton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michy,Batshuayi,FWD,CHE,8500000,0,19,1.7,2E-07,2.23529411764706E-06,0,123292,0,0,0,0,0,1,0,2.2,2487,-5,0,19,5,0.1,0,0.5,1,0,0,0,1,1,58039,0,0,0,0,88,27,0,0,55,Tottenham,Leicester,Hull City,Liverpool,Arsenal,0.9,1.1,1.8,1.1,1.2,0.9,1.7,1.1,1.4,1.1,1.5,1.4,0.8,1,1.3,1,1.3,1.1,1.6
Asmir,Begovic,GLK,CHE,4700000,0,0,0,0,0,0,5605,0,0,0,0,0,0,0,0,76,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1315,0,150,0,0,0,31,0,0,0,Tottenham,Leicester,Hull City,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valon,Behrami,MID,WAT,4500000,0,28,1.8,4E-07,6.22222222222222E-06,0,14812,6,23,0,0,0,0,0,6.2,479,0,0,28,0,0.2,0,0.7,0,0,3,0,0,0.2,11992,0,127,0,0,1306,26,0,0,156,Stoke,Middlesbrough,Bournemouth,Arsenal,Burnley,0,1.4,0.9,0.9,1.9,0.9,1.2,1.2,0.9,0.9,2,1.2,0.9,1.3,0.9,0.9,1,0.9,0.9
Hector,Bellerin,DEF,ARS,6500000,8,70,4.4,6.76923076923077E-07,1.07692307692308E-05,0,843979,0,16,0,0,0,0,0,10.8,6464,0,-1,70,0,0.6,0,3.8,10,0,6,0,3,16.8,345856,0,541,0,1,1416,19543,1,0,321,Bournemouth,Swansea,Burnley,Watford,Chelsea,5,4.8,6,5.5,4.5,6,5.5,5.4,5.1,5,5.4,6.4,5.5,4.8,5.4,4.5,4.4,5.6,5.5
Yohan,Benalouane,DEF,LEI,4000000,0,0,0,0,0,0,7733,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1376,0,15,0,0,0,20,0,0,0,Middlesbrough,Chelsea,Southampton,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nabil,Bentaleb,MID,TOT,4500000,0,0,0,0,0,0,4169,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.1,464,0,29,0,0,0,6,0,0,0,Chelsea,West Brom,Man City,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saido,Berahino,FWD,WBA,6000000,0,6,1.5,2.5E-07,1E-06,0,43745,1,2,0,0,0,0,0,1,144,-5,0,6,5,0,0,0,0,0,2,0,0,0.4,10709,0,226,0,0,243,54,0,0,-3,Hull City,Tottenham,Sunderland,Middlesbrough,Stoke,0,0,0,0.8,1.1,0.9,1.1,1.2,0.8,1,0.8,0.9,1.1,1.2,0.9,1.5,0.8,0.8,1.2
Steven,Berghuis,MID,WAT,5000000,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,55,0,0,0,3,0,0,0,Stoke,Middlesbrough,Bournemouth,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,MID,4300000,1,1,0.0175438596491228,4.07996736026112E-09,2.32558139534884E-07,0,725,0,2,0,0,0,0,0,0.2,31,-2,0,1,2,0,0,0.2,0,0,0,0,0,0,502,0,0,0,0,90,133,0,0,19,Leicester,Watford,West Ham,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bertrand,DEF,SOU,5400000,0,52,4.3,7.96296296296296E-07,9.62962962962963E-06,0,51167,2,14,0,0,0,1,0,9.6,5062,-1,0,52,1,0.5,0,2.5,3,0,6,0,1,1.4,67280,0,415,0,1,1067,3135,0,0,227,Everton,Burnley,Leicester,Swansea,West Ham,4.2,3.3,5.1,4.4,6.4,3.6,6.1,4.3,4.4,4.2,6.3,5.6,4.6,5.3,4.2,6,5.1,4.5,6.1
Muhamed,Besic,MID,EVE,4400000,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,398,0,75,0,0,0,11,0,0,0,Southampton,Man City,Crystal Palace,Stoke,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daley,Blind,DEF,MUN,5300000,6,62,4.8,9.05660377358491E-07,1.16981132075472E-05,0,332105,2,12,0,0,0,1,0,11.7,6933,-2,0,62,2,0.5,0,2.5,10,0,5,0,2,6,414068,0,477,0,1,1080,15566,0,0,330,West Ham,Liverpool,Stoke,Hull City,Leicester,5.9,6.9,6.2,6.7,3.9,6.2,5.5,7.1,6,5.5,6.3,6.2,4.6,5.7,4.2,5.9,6.1,5.1,6.3
Hiram,Boateng,MID,CRY,4500000,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,11,0,0,0,Swansea,West Ham,Everton,Bournemouth,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bojan,MID,STK,5500000,1,30,0.526315789473684,9.56937799043062E-08,5.45454545454545E-06,0,102285,1,12,0,0,0,3,0,5.5,739,-5,0,30,5,0.3,1,1.7,4,0,0,0,0,0.9,45628,0,360,0,0,475,576,0,0,93,Watford,Sunderland,Man Utd,Everton,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Yannick,Bolasie,MID,EVE,5700000,0,45,0.789473684210526,1.38504155124654E-07,7.89473684210526E-06,0,407968,3,14,0,0,0,1,0,7.9,2019,-3,0,45,3,0.1,0,0.3,3,0,3,0,4,2.1,292149,0,469,0,0,1048,112,0,0,172,Southampton,Man City,Crystal Palace,Stoke,Bournemouth,0,0,0,0,0,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4
Wilfried,Bony,FWD,STK,7000000,0,29,2.9,4.14285714285714E-07,4.14285714285714E-06,0,125855,1,12,0,0,0,2,0,4.1,674,-5,0,29,5,0,0,0.2,3,0,3,0,0,0.7,112572,0,249,0,1,684,178,0,0,92,Watford,Sunderland,Man Utd,Everton,West Brom,3.1,2.6,2.7,3,2.6,3.3,2.2,2.9,2.8,2.3,2.7,2.3,3.2,3.9,3.3,3.4,2.1,2.8,2.4
